Rank,Address,Balance
69,"39EJqV1utdhgGWc4L89MwFhYppuGDmsuAf 30d:+10915 BTCBalance:10,915 BTC ($654,694,004) Ins:1 Outs:0","10,915 BTC ($654,694,004)"
70,"3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3wallet: OKEx 7d:+84.85 BTC / 30d:-56.56 BTCBalance:10,860 BTC ($651,420,462) Ins:140 Outs:61","10,860 BTC ($651,420,462)"
71,"1F34duy2eeMz5mSrvFepVzy7Y1rBsnAyWCBalance:10,771 BTC ($646,034,267) Ins:104 Outs:0","10,771 BTC ($646,034,267)"
72,"bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5hwallet: Binance-coldwalletBalance:10,650 BTC ($638,804,335) Ins:3 Outs:1","10,650 BTC ($638,804,335)"
73,"3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnEwallet: OKEx 7d:+4.11 BTC / 30d:-2825 BTCBalance:10,634 BTC ($637,820,473) Ins:1070 Outs:1019","10,634 BTC ($637,820,473)"
74,"bc1qxlth5har0qasqvattsjvgp80st2x402u5shuudBalance:10,500 BTC ($629,807,402) Ins:3 Outs:0","10,500 BTC ($629,807,402)"
75,"3Jyi6RfokawNhkjWHtTnsFRd3o6mAjiK1yBalance:10,475 BTC ($628,278,612) Ins:2 Outs:0","10,475 BTC ($628,278,612)"
76,"1Q8QR5k32hexiMQnRgkJ6fmmjn5fMWhdv9wallet: Binance-PoolBalance:10,217 BTC ($612,815,508) Ins:1599 Outs:0","10,217 BTC ($612,815,508)"
77,"3G98jSULfhrES1J9HKfZdDjXx1sTNvHkhN 7d:+2162 BTC / 30d:+3484 BTCBalance:10,043 BTC ($602,392,502) Ins:89 Outs:45","10,043 BTC ($602,392,502)"
78,"1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccrBalance:10,009 BTC ($600,371,884) Ins:82 Outs:0","10,009 BTC ($600,371,884)"
79,"bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtqBalance:10,002 BTC ($599,920,672) Ins:9 Outs:0","10,002 BTC ($599,920,672)"
80,"1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fVBalance:10,000 BTC ($599,820,960) Ins:50 Outs:0","10,000 BTC ($599,820,960)"
81,"14YK4mzJGo5NKkNnmVJeuEAQftLt795GecBalance:10,000 BTC ($599,818,394) Ins:62 Outs:0","10,000 BTC ($599,818,394)"
82,"1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXTBalance:10,000 BTC ($599,817,770) Ins:46 Outs:0","10,000 BTC ($599,817,770)"
83,"1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYmBalance:10,000 BTC ($599,817,268) Ins:71 Outs:0","10,000 BTC ($599,817,268)"
84,"1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrtBalance:10,000 BTC ($599,817,025) Ins:56 Outs:0","10,000 BTC ($599,817,025)"
85,"12tLs9c9RsALt4ockxa1hB4iTCTSmxj2meBalance:10,000 BTC ($599,816,938) Ins:55 Outs:0","10,000 BTC ($599,816,938)"
86,"1ucXXZQSEf4zny2HRwAQKtVpkLPTUKRttBalance:10,000 BTC ($599,816,896) Ins:47 Outs:0","10,000 BTC ($599,816,896)"
87,"1CPaziTqeEixPoSFtJxu74uDGbpEAotZomBalance:10,000 BTC ($599,816,876) Ins:44 Outs:0","10,000 BTC ($599,816,876)"
88,"1DzsfLRDfbmQM99xm59au2SrTY3YmciBSBBalance:10,000 BTC ($599,816,795) Ins:12 Outs:1","10,000 BTC ($599,816,795)"
89,"1GUfWdZQoo2pQ4BKHsiegxuZPnheY5ueTmBalance:10,000 BTC ($599,816,766) Ins:11 Outs:1","10,000 BTC ($599,816,766)"
90,"12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCtBalance:10,000 BTC ($599,816,712) Ins:12 Outs:1","10,000 BTC ($599,816,712)"
91,"17uULjz9moeLyjXHoKNwDRgKzf8ahY3JiaBalance:10,000 BTC ($599,816,708) Ins:11 Outs:1","10,000 BTC ($599,816,708)"
92,"18qNs1yBGGKR8RyErnEF5kegbNUgPfixhSBalance:10,000 BTC ($599,816,679) Ins:10 Outs:1","10,000 BTC ($599,816,679)"
93,"1MewpRkpcbFdqamPPYc1bXa9AJ189SuccyBalance:10,000 BTC ($599,816,602) Ins:8 Outs:1","10,000 BTC ($599,816,602)"
94,"1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5Balance:10,000 BTC ($599,816,601) Ins:9 Outs:1","10,000 BTC ($599,816,601)"
95,"1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJBalance:10,000 BTC ($599,816,600) Ins:8 Outs:1","10,000 BTC ($599,816,600)"
96,"1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewiBalance:10,000 BTC ($599,816,599) Ins:7 Outs:1","10,000 BTC ($599,816,599)"
97,"1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kPBalance:10,000 BTC ($599,816,444) Ins:9 Outs:1","10,000 BTC ($599,816,444)"
98,"1LnoZawVFFQihU8d8ntxLMpYheZUfyeVAKwallet: OKXBalance:10,000 BTC ($599,816,318) Ins:46 Outs:0","10,000 BTC ($599,816,318)"
99,"1JQULE6yHr9UaitLr4wahTwJN7DaMX7W1Zwallet: OKXBalance:10,000 BTC ($599,816,268) Ins:27 Outs:0","10,000 BTC ($599,816,268)"
100,"1DcT5Wij5tfb3oVViF8mA8p4WrG98ahZPTwallet: OKXBalance:10,000 BTC ($599,816,265) Ins:29 Outs:0","10,000 BTC ($599,816,265)"
